HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR,dt,h
2022-07-13 09:00:00,2022-07-13 11:00:00,DK2,2553.699951,343.220001,2022-07-13,11
2022-07-13 08:00:00,2022-07-13 10:00:00,DK2,2721.399902,365.76001,2022-07-13,10
2022-07-13 07:00:00,2022-07-13 09:00:00,DK2,3124.899902,419.98999,2022-07-13,9
2022-07-13 06:00:00,2022-07-13 08:00:00,DK2,3348.179932,450.0,2022-07-13,8
2022-07-13 05:00:00,2022-07-13 07:00:00,DK2,3236.580078,435.0,2022-07-13,7
2022-07-13 04:00:00,2022-07-13 06:00:00,DK2,3065.22998,411.970001,2022-07-13,6
2022-07-13 03:00:00,2022-07-13 05:00:00,DK2,188.990005,25.4,2022-07-13,5
2022-07-13 02:00:00,2022-07-13 04:00:00,DK2,34.75,4.67,2022-07-13,4
2022-07-13 01:00:00,2022-07-13 03:00:00,DK2,33.259998,4.47,2022-07-13,3
2022-07-13 00:00:00,2022-07-13 02:00:00,DK2,27.9,3.75,2022-07-13,2
2022-07-12 23:00:00,2022-07-13 01:00:00,DK2,25.67,3.45,2022-07-13,1
2022-07-12 22:00:00,2022-07-13 00:00:00,DK2,27.01,3.63,2022-07-13,0
2022-07-12 21:00:00,2022-07-12 23:00:00,DK2,313.869995,42.18,2022-07-12,23
2022-07-12 20:00:00,2022-07-12 22:00:00,DK2,2046.420044,275.01001,2022-07-12,22
2022-07-12 19:00:00,2022-07-12 21:00:00,DK2,3571.800049,480.0,2022-07-12,21
2022-07-12 18:00:00,2022-07-12 20:00:00,DK2,3760.580078,505.369995,2022-07-12,20
2022-07-12 17:00:00,2022-07-12 19:00:00,DK2,3448.050049,463.369995,2022-07-12,19
2022-07-12 16:00:00,2022-07-12 18:00:00,DK2,3095.560059,416.0,2022-07-12,18
2022-07-12 15:00:00,2022-07-12 17:00:00,DK2,2914.290039,391.640015,2022-07-12,17
2022-07-12 14:00:00,2022-07-12 16:00:00,DK2,2170.97998,291.75,2022-07-12,16
2022-07-12 13:00:00,2022-07-12 15:00:00,DK2,2012.329956,270.429993,2022-07-12,15
2022-07-12 12:00:00,2022-07-12 14:00:00,DK2,1947.300049,261.690002,2022-07-12,14
2022-07-12 11:00:00,2022-07-12 13:00:00,DK2,1926.76001,258.929993,2022-07-12,13
2022-07-12 10:00:00,2022-07-12 12:00:00,DK2,2213.550049,297.470001,2022-07-12,12
2022-07-12 09:00:00,2022-07-12 11:00:00,DK2,2380.379883,319.890015,2022-07-12,11
2022-07-12 08:00:00,2022-07-12 10:00:00,DK2,2446.22998,328.73999,2022-07-12,10
2022-07-12 07:00:00,2022-07-12 09:00:00,DK2,2845.679932,382.420013,2022-07-12,9
2022-07-12 06:00:00,2022-07-12 08:00:00,DK2,3340.370117,448.899994,2022-07-12,8
2022-07-12 05:00:00,2022-07-12 07:00:00,DK2,3375.790039,453.660004,2022-07-12,7
2022-07-12 04:00:00,2022-07-12 06:00:00,DK2,3122.639893,419.640015,2022-07-12,6
2022-07-12 03:00:00,2022-07-12 05:00:00,DK2,2694.469971,362.100006,2022-07-12,5
2022-07-12 02:00:00,2022-07-12 04:00:00,DK2,2487.899902,334.339996,2022-07-12,4
2022-07-12 01:00:00,2022-07-12 03:00:00,DK2,2466.77002,331.5,2022-07-12,3
2022-07-12 00:00:00,2022-07-12 02:00:00,DK2,2455.909912,330.040009,2022-07-12,2
2022-07-11 23:00:00,2022-07-12 01:00:00,DK2,2601.22998,349.570007,2022-07-12,1
2022-07-11 22:00:00,2022-07-12 00:00:00,DK2,2942.939941,395.48999,2022-07-12,0
2022-07-11 21:00:00,2022-07-11 23:00:00,DK2,3118.909912,419.149994,2022-07-11,23
2022-07-11 20:00:00,2022-07-11 22:00:00,DK2,3348.840088,450.049988,2022-07-11,22
2022-07-11 19:00:00,2022-07-11 21:00:00,DK2,3364.23999,452.119995,2022-07-11,21
2022-07-11 18:00:00,2022-07-11 20:00:00,DK2,3496.540039,469.899994,2022-07-11,20
2022-07-11 17:00:00,2022-07-11 19:00:00,DK2,3408.209961,458.029999,2022-07-11,19
2022-07-11 16:00:00,2022-07-11 18:00:00,DK2,3013.620117,405.0,2022-07-11,18
2022-07-11 15:00:00,2022-07-11 17:00:00,DK2,2793.959961,375.480011,2022-07-11,17
2022-07-11 14:00:00,2022-07-11 16:00:00,DK2,2322.719971,312.149994,2022-07-11,16
2022-07-11 13:00:00,2022-07-11 15:00:00,DK2,2231.709961,299.920013,2022-07-11,15
2022-07-11 12:00:00,2022-07-11 14:00:00,DK2,2399.659912,322.48999,2022-07-11,14
2022-07-11 11:00:00,2022-07-11 13:00:00,DK2,2724.090088,366.089996,2022-07-11,13
2022-07-11 10:00:00,2022-07-11 12:00:00,DK2,2762.780029,371.290009,2022-07-11,12
2022-07-11 09:00:00,2022-07-11 11:00:00,DK2,2953.340088,396.899994,2022-07-11,11
2022-07-11 08:00:00,2022-07-11 10:00:00,DK2,3013.469971,404.980011,2022-07-11,10
2022-07-11 07:00:00,2022-07-11 09:00:00,DK2,3097.850098,416.320007,2022-07-11,9
2022-07-11 06:00:00,2022-07-11 08:00:00,DK2,3229.179932,433.970001,2022-07-11,8
2022-07-11 05:00:00,2022-07-11 07:00:00,DK2,3088.620117,415.079987,2022-07-11,7
2022-07-11 04:00:00,2022-07-11 06:00:00,DK2,2875.590088,386.450012,2022-07-11,6
2022-07-11 03:00:00,2022-07-11 05:00:00,DK2,2217.429932,298.0,2022-07-11,5
2022-07-11 02:00:00,2022-07-11 04:00:00,DK2,2024.780029,272.109985,2022-07-11,4
2022-07-11 01:00:00,2022-07-11 03:00:00,DK2,2003.420044,269.23999,2022-07-11,3
2022-07-11 00:00:00,2022-07-11 02:00:00,DK2,2053.199951,275.929993,2022-07-11,2
2022-07-10 23:00:00,2022-07-11 01:00:00,DK2,2068.610107,278.0,2022-07-11,1
2022-07-10 22:00:00,2022-07-11 00:00:00,DK2,2381.719971,320.079987,2022-07-11,0
2022-07-10 21:00:00,2022-07-10 23:00:00,DK2,2767.469971,371.920013,2022-07-10,23
2022-07-10 20:00:00,2022-07-10 22:00:00,DK2,2895.830078,389.170013,2022-07-10,22
2022-07-10 19:00:00,2022-07-10 21:00:00,DK2,2813.22998,378.070007,2022-07-10,21
2022-07-10 18:00:00,2022-07-10 20:00:00,DK2,2752.439941,369.899994,2022-07-10,20
2022-07-10 17:00:00,2022-07-10 19:00:00,DK2,2396.97998,322.130005,2022-07-10,19
2022-07-10 16:00:00,2022-07-10 18:00:00,DK2,1169.209961,157.130005,2022-07-10,18
2022-07-10 15:00:00,2022-07-10 17:00:00,DK2,573.780029,77.110001,2022-07-10,17
2022-07-10 14:00:00,2022-07-10 16:00:00,DK2,299.799988,40.290001,2022-07-10,16
2022-07-10 13:00:00,2022-07-10 15:00:00,DK2,158.570007,21.309999,2022-07-10,15
2022-07-10 12:00:00,2022-07-10 14:00:00,DK2,88.18,11.85,2022-07-10,14
2022-07-10 11:00:00,2022-07-10 13:00:00,DK2,142.419998,19.139999,2022-07-10,13
2022-07-10 10:00:00,2022-07-10 12:00:00,DK2,148.820007,20.0,2022-07-10,12
2022-07-10 09:00:00,2022-07-10 11:00:00,DK2,370.339996,49.77,2022-07-10,11
2022-07-10 08:00:00,2022-07-10 10:00:00,DK2,223.830002,30.08,2022-07-10,10
2022-07-10 07:00:00,2022-07-10 09:00:00,DK2,108.489998,14.58,2022-07-10,9
2022-07-10 06:00:00,2022-07-10 08:00:00,DK2,36.540001,4.91,2022-07-10,8
2022-07-10 05:00:00,2022-07-10 07:00:00,DK2,10.86,1.46,2022-07-10,7
2022-07-10 04:00:00,2022-07-10 06:00:00,DK2,10.42,1.4,2022-07-10,6
2022-07-10 03:00:00,2022-07-10 05:00:00,DK2,7.52,1.01,2022-07-10,5
2022-07-10 02:00:00,2022-07-10 04:00:00,DK2,9.15,1.23,2022-07-10,4
2022-07-10 01:00:00,2022-07-10 03:00:00,DK2,10.49,1.41,2022-07-10,3
2022-07-10 00:00:00,2022-07-10 02:00:00,DK2,10.05,1.35,2022-07-10,2
2022-07-09 23:00:00,2022-07-10 01:00:00,DK2,11.09,1.49,2022-07-10,1
2022-07-09 22:00:00,2022-07-10 00:00:00,DK2,13.02,1.75,2022-07-10,0
2022-07-09 21:00:00,2022-07-09 23:00:00,DK2,16.969999,2.28,2022-07-09,23
2022-07-09 20:00:00,2022-07-09 22:00:00,DK2,22.85,3.07,2022-07-09,22
2022-07-09 19:00:00,2022-07-09 21:00:00,DK2,89.68,12.05,2022-07-09,21
2022-07-09 18:00:00,2022-07-09 20:00:00,DK2,148.320007,19.93,2022-07-09,20
2022-07-09 17:00:00,2022-07-09 19:00:00,DK2,26.49,3.56,2022-07-09,19
2022-07-09 16:00:00,2022-07-09 18:00:00,DK2,23.67,3.18,2022-07-09,18
2022-07-09 15:00:00,2022-07-09 17:00:00,DK2,20.389999,2.74,2022-07-09,17
2022-07-09 14:00:00,2022-07-09 16:00:00,DK2,17.860001,2.4,2022-07-09,16
2022-07-09 13:00:00,2022-07-09 15:00:00,DK2,11.39,1.53,2022-07-09,15
2022-07-09 12:00:00,2022-07-09 14:00:00,DK2,11.68,1.57,2022-07-09,14
2022-07-09 11:00:00,2022-07-09 13:00:00,DK2,17.940001,2.41,2022-07-09,13
2022-07-09 10:00:00,2022-07-09 12:00:00,DK2,20.610001,2.77,2022-07-09,12
2022-07-09 09:00:00,2022-07-09 11:00:00,DK2,22.85,3.07,2022-07-09,11
2022-07-09 08:00:00,2022-07-09 10:00:00,DK2,24.34,3.27,2022-07-09,10
2022-07-09 07:00:00,2022-07-09 09:00:00,DK2,24.709999,3.32,2022-07-09,9
2022-07-09 06:00:00,2022-07-09 08:00:00,DK2,83.279999,11.19,2022-07-09,8
2022-07-09 05:00:00,2022-07-09 07:00:00,DK2,74.349998,9.99,2022-07-09,7
2022-07-09 04:00:00,2022-07-09 06:00:00,DK2,18.309999,2.46,2022-07-09,6
2022-07-09 03:00:00,2022-07-09 05:00:00,DK2,17.709999,2.38,2022-07-09,5
2022-07-09 02:00:00,2022-07-09 04:00:00,DK2,18.9,2.54,2022-07-09,4
2022-07-09 01:00:00,2022-07-09 03:00:00,DK2,18.08,2.43,2022-07-09,3
2022-07-09 00:00:00,2022-07-09 02:00:00,DK2,16.969999,2.28,2022-07-09,2
2022-07-08 23:00:00,2022-07-09 01:00:00,DK2,17.120001,2.3,2022-07-09,1
2022-07-08 22:00:00,2022-07-09 00:00:00,DK2,20.24,2.72,2022-07-09,0
2022-07-08 21:00:00,2022-07-08 23:00:00,DK2,1570.319946,211.059998,2022-07-08,23
2022-07-08 20:00:00,2022-07-08 22:00:00,DK2,1681.47998,226.0,2022-07-08,22
2022-07-08 19:00:00,2022-07-08 21:00:00,DK2,1682.0,226.070007,2022-07-08,21
2022-07-08 18:00:00,2022-07-08 20:00:00,DK2,1608.050049,216.130005,2022-07-08,20
2022-07-08 17:00:00,2022-07-08 19:00:00,DK2,1598.599976,214.860001,2022-07-08,19
2022-07-08 16:00:00,2022-07-08 18:00:00,DK2,1580.52002,212.429993,2022-07-08,18
2022-07-08 15:00:00,2022-07-08 17:00:00,DK2,1538.630005,206.800003,2022-07-08,17
2022-07-08 14:00:00,2022-07-08 16:00:00,DK2,1235.890015,166.110001,2022-07-08,16
2022-07-08 13:00:00,2022-07-08 15:00:00,DK2,1185.589966,159.350006,2022-07-08,15
2022-07-08 12:00:00,2022-07-08 14:00:00,DK2,1176.660034,158.149994,2022-07-08,14
2022-07-08 11:00:00,2022-07-08 13:00:00,DK2,1217.060059,163.580002,2022-07-08,13
2022-07-08 10:00:00,2022-07-08 12:00:00,DK2,1335.51001,179.5,2022-07-08,12
2022-07-08 09:00:00,2022-07-08 11:00:00,DK2,1590.48999,213.770004,2022-07-08,11
2022-07-08 08:00:00,2022-07-08 10:00:00,DK2,1671.209961,224.619995,2022-07-08,10
2022-07-08 07:00:00,2022-07-08 09:00:00,DK2,1715.930054,230.630005,2022-07-08,9
2022-07-08 06:00:00,2022-07-08 08:00:00,DK2,1710.199951,229.860001,2022-07-08,8
2022-07-08 05:00:00,2022-07-08 07:00:00,DK2,1591.900024,213.960007,2022-07-08,7
2022-07-08 04:00:00,2022-07-08 06:00:00,DK2,1229.560059,165.259995,2022-07-08,6
2022-07-08 03:00:00,2022-07-08 05:00:00,DK2,1122.949951,150.929993,2022-07-08,5
2022-07-08 02:00:00,2022-07-08 04:00:00,DK2,1082.77002,145.529999,2022-07-08,4
2022-07-08 01:00:00,2022-07-08 03:00:00,DK2,1154.859985,155.220001,2022-07-08,3
2022-07-08 00:00:00,2022-07-08 02:00:00,DK2,1299.72998,174.690002,2022-07-08,2
2022-07-07 23:00:00,2022-07-08 01:00:00,DK2,1534.829956,206.289993,2022-07-08,1
2022-07-07 22:00:00,2022-07-08 00:00:00,DK2,1488.630005,200.080002,2022-07-08,0
2022-07-07 21:00:00,2022-07-07 23:00:00,DK2,1472.660034,197.940002,2022-07-07,23
2022-07-07 20:00:00,2022-07-07 22:00:00,DK2,1787.439941,240.25,2022-07-07,22
2022-07-07 19:00:00,2022-07-07 21:00:00,DK2,1847.709961,248.350006,2022-07-07,21
2022-07-07 18:00:00,2022-07-07 20:00:00,DK2,1803.589966,242.419998,2022-07-07,20
2022-07-07 17:00:00,2022-07-07 19:00:00,DK2,1467.380005,197.229996,2022-07-07,19
2022-07-07 16:00:00,2022-07-07 18:00:00,DK2,1331.819946,179.009995,2022-07-07,18
2022-07-07 15:00:00,2022-07-07 17:00:00,DK2,1262.410034,169.679993,2022-07-07,17
2022-07-07 14:00:00,2022-07-07 16:00:00,DK2,1153.339966,155.020004,2022-07-07,16
2022-07-07 13:00:00,2022-07-07 15:00:00,DK2,1183.469971,159.070007,2022-07-07,15
2022-07-07 12:00:00,2022-07-07 14:00:00,DK2,1232.199951,165.619995,2022-07-07,14
2022-07-07 11:00:00,2022-07-07 13:00:00,DK2,1417.160034,190.479996,2022-07-07,13
2022-07-07 10:00:00,2022-07-07 12:00:00,DK2,1502.790039,201.990005,2022-07-07,12
2022-07-07 09:00:00,2022-07-07 11:00:00,DK2,1636.780029,220.0,2022-07-07,11
2022-07-07 08:00:00,2022-07-07 10:00:00,DK2,1748.310059,234.990005,2022-07-07,10
2022-07-07 07:00:00,2022-07-07 09:00:00,DK2,1858.939941,249.860001,2022-07-07,9
2022-07-07 06:00:00,2022-07-07 08:00:00,DK2,2154.600098,289.600006,2022-07-07,8
2022-07-07 05:00:00,2022-07-07 07:00:00,DK2,1725.099976,231.869995,2022-07-07,7
2022-07-07 04:00:00,2022-07-07 06:00:00,DK2,1251.550049,168.220001,2022-07-07,6
2022-07-07 03:00:00,2022-07-07 05:00:00,DK2,1157.949951,155.639999,2022-07-07,5
2022-07-07 02:00:00,2022-07-07 04:00:00,DK2,36.080002,4.85,2022-07-07,4
2022-07-07 01:00:00,2022-07-07 03:00:00,DK2,34.150002,4.59,2022-07-07,3
2022-07-07 00:00:00,2022-07-07 02:00:00,DK2,30.129999,4.05,2022-07-07,2
2022-07-06 23:00:00,2022-07-07 01:00:00,DK2,31.92,4.29,2022-07-07,1
2022-07-06 22:00:00,2022-07-07 00:00:00,DK2,172.229996,23.15,2022-07-07,0
2022-07-06 21:00:00,2022-07-06 23:00:00,DK2,271.01001,36.43,2022-07-06,23
2022-07-06 20:00:00,2022-07-06 22:00:00,DK2,1733.349976,233.0,2022-07-06,22
2022-07-06 19:00:00,2022-07-06 21:00:00,DK2,1738.780029,233.729996,2022-07-06,21
2022-07-06 18:00:00,2022-07-06 20:00:00,DK2,1738.630005,233.710007,2022-07-06,20
2022-07-06 17:00:00,2022-07-06 19:00:00,DK2,1763.550049,237.059998,2022-07-06,19
2022-07-06 16:00:00,2022-07-06 18:00:00,DK2,1729.849976,232.529999,2022-07-06,18
2022-07-06 15:00:00,2022-07-06 17:00:00,DK2,1707.089966,229.470001,2022-07-06,17
2022-07-06 14:00:00,2022-07-06 16:00:00,DK2,1339.359985,180.039993,2022-07-06,16
2022-07-06 13:00:00,2022-07-06 15:00:00,DK2,1214.160034,163.210007,2022-07-06,15
2022-07-06 12:00:00,2022-07-06 14:00:00,DK2,1282.829956,172.440002,2022-07-06,14
2022-07-06 11:00:00,2022-07-06 13:00:00,DK2,1523.339966,204.770004,2022-07-06,13
2022-07-06 10:00:00,2022-07-06 12:00:00,DK2,1636.640015,220.0,2022-07-06,12
2022-07-06 09:00:00,2022-07-06 11:00:00,DK2,1940.380005,260.829987,2022-07-06,11
2022-07-06 08:00:00,2022-07-06 10:00:00,DK2,2141.76001,287.899994,2022-07-06,10
2022-07-06 07:00:00,2022-07-06 09:00:00,DK2,2624.27002,352.76001,2022-07-06,9
2022-07-06 06:00:00,2022-07-06 08:00:00,DK2,3027.26001,406.929993,2022-07-06,8
2022-07-06 05:00:00,2022-07-06 07:00:00,DK2,3079.040039,413.890015,2022-07-06,7
2022-07-06 04:00:00,2022-07-06 06:00:00,DK2,2693.610107,362.079987,2022-07-06,6
2022-07-06 03:00:00,2022-07-06 05:00:00,DK2,1733.420044,233.009995,2022-07-06,5
2022-07-06 02:00:00,2022-07-06 04:00:00,DK2,1733.939941,233.080002,2022-07-06,4
2022-07-06 01:00:00,2022-07-06 03:00:00,DK2,1831.839966,246.240005,2022-07-06,3
2022-07-06 00:00:00,2022-07-06 02:00:00,DK2,1733.199951,232.979996,2022-07-06,2
2022-07-05 23:00:00,2022-07-06 01:00:00,DK2,2076.070068,279.070007,2022-07-06,1
2022-07-05 22:00:00,2022-07-06 00:00:00,DK2,2614.080078,351.390015,2022-07-06,0
2022-07-05 21:00:00,2022-07-05 23:00:00,DK2,1711.0,230.009995,2022-07-05,23
2022-07-05 20:00:00,2022-07-05 22:00:00,DK2,1877.47998,252.389999,2022-07-05,22
2022-07-05 19:00:00,2022-07-05 21:00:00,DK2,1857.540039,249.710007,2022-07-05,21
2022-07-05 18:00:00,2022-07-05 20:00:00,DK2,1858.880005,249.889999,2022-07-05,20
2022-07-05 17:00:00,2022-07-05 19:00:00,DK2,1938.77002,260.630005,2022-07-05,19
2022-07-05 16:00:00,2022-07-05 18:00:00,DK2,1722.300049,231.529999,2022-07-05,18
2022-07-05 15:00:00,2022-07-05 17:00:00,DK2,1741.869995,234.160004,2022-07-05,17
2022-07-05 14:00:00,2022-07-05 16:00:00,DK2,1667.109985,224.110001,2022-07-05,16
2022-07-05 13:00:00,2022-07-05 15:00:00,DK2,1488.5,200.100006,2022-07-05,15
2022-07-05 12:00:00,2022-07-05 14:00:00,DK2,1433.530029,192.710007,2022-07-05,14
2022-07-05 11:00:00,2022-07-05 13:00:00,DK2,1570.550049,211.130005,2022-07-05,13
2022-07-05 10:00:00,2022-07-05 12:00:00,DK2,1649.550049,221.75,2022-07-05,12
2022-07-05 09:00:00,2022-07-05 11:00:00,DK2,1902.099976,255.699997,2022-07-05,11
2022-07-05 08:00:00,2022-07-05 10:00:00,DK2,1786.130005,240.110001,2022-07-05,10
2022-07-05 07:00:00,2022-07-05 09:00:00,DK2,2257.149902,303.429993,2022-07-05,9
2022-07-05 06:00:00,2022-07-05 08:00:00,DK2,2975.889893,400.049988,2022-07-05,8
2022-07-05 05:00:00,2022-07-05 07:00:00,DK2,3069.169922,412.589996,2022-07-05,7
2022-07-05 04:00:00,2022-07-05 06:00:00,DK2,2154.939941,289.690002,2022-07-05,6
2022-07-05 03:00:00,2022-07-05 05:00:00,DK2,1376.699951,185.070007,2022-07-05,5
2022-07-05 02:00:00,2022-07-05 04:00:00,DK2,1376.099976,184.990005,2022-07-05,4
2022-07-05 01:00:00,2022-07-05 03:00:00,DK2,1550.170044,208.389999,2022-07-05,3
2022-07-05 00:00:00,2022-07-05 02:00:00,DK2,1539.22998,206.919998,2022-07-05,2
2022-07-04 23:00:00,2022-07-05 01:00:00,DK2,1675.069946,225.179993,2022-07-05,1
2022-07-04 22:00:00,2022-07-05 00:00:00,DK2,1749.22998,235.149994,2022-07-05,0
2022-07-04 21:00:00,2022-07-04 23:00:00,DK2,1764.26001,237.149994,2022-07-04,23
2022-07-04 20:00:00,2022-07-04 22:00:00,DK2,2114.659912,284.25,2022-07-04,22
2022-07-04 19:00:00,2022-07-04 21:00:00,DK2,2799.22998,376.269989,2022-07-04,21
2022-07-04 18:00:00,2022-07-04 20:00:00,DK2,1973.449951,265.269989,2022-07-04,20
2022-07-04 17:00:00,2022-07-04 19:00:00,DK2,1860.079956,250.029999,2022-07-04,19
2022-07-04 16:00:00,2022-07-04 18:00:00,DK2,1895.560059,254.800003,2022-07-04,18
2022-07-04 15:00:00,2022-07-04 17:00:00,DK2,1406.27002,189.029999,2022-07-04,17
2022-07-04 14:00:00,2022-07-04 16:00:00,DK2,1179.0,158.479996,2022-07-04,16
2022-07-04 13:00:00,2022-07-04 15:00:00,DK2,1198.27002,161.070007,2022-07-04,15
2022-07-04 12:00:00,2022-07-04 14:00:00,DK2,1251.380005,168.210007,2022-07-04,14
2022-07-04 11:00:00,2022-07-04 13:00:00,DK2,1371.530029,184.360001,2022-07-04,13
2022-07-04 10:00:00,2022-07-04 12:00:00,DK2,1352.48999,181.800003,2022-07-04,12
2022-07-04 09:00:00,2022-07-04 11:00:00,DK2,1646.339966,221.300003,2022-07-04,11
2022-07-04 08:00:00,2022-07-04 10:00:00,DK2,2118.0,284.700012,2022-07-04,10
2022-07-04 07:00:00,2022-07-04 09:00:00,DK2,2722.830078,366.0,2022-07-04,9
2022-07-04 06:00:00,2022-07-04 08:00:00,DK2,2865.439941,385.170013,2022-07-04,8
2022-07-04 05:00:00,2022-07-04 07:00:00,DK2,2797.219971,376.0,2022-07-04,7
2022-07-04 04:00:00,2022-07-04 06:00:00,DK2,2692.179932,361.880005,2022-07-04,6
2022-07-04 03:00:00,2022-07-04 05:00:00,DK2,2249.97998,302.440002,2022-07-04,5
2022-07-04 02:00:00,2022-07-04 04:00:00,DK2,1919.589966,258.029999,2022-07-04,4
2022-07-04 01:00:00,2022-07-04 03:00:00,DK2,1892.219971,254.350006,2022-07-04,3
2022-07-04 00:00:00,2022-07-04 02:00:00,DK2,1972.560059,265.149994,2022-07-04,2
2022-07-03 23:00:00,2022-07-04 01:00:00,DK2,2066.889893,277.829987,2022-07-04,1
2022-07-03 22:00:00,2022-07-04 00:00:00,DK2,2378.01001,319.649994,2022-07-04,0
2022-07-03 21:00:00,2022-07-03 23:00:00,DK2,2477.77002,333.059998,2022-07-03,23
2022-07-03 20:00:00,2022-07-03 22:00:00,DK2,2592.27002,348.450012,2022-07-03,22
2022-07-03 19:00:00,2022-07-03 21:00:00,DK2,2592.120117,348.429993,2022-07-03,21
2022-07-03 18:00:00,2022-07-03 20:00:00,DK2,2530.149902,340.100006,2022-07-03,20
2022-07-03 17:00:00,2022-07-03 19:00:00,DK2,2432.689941,327.0,2022-07-03,19
2022-07-03 16:00:00,2022-07-03 18:00:00,DK2,2029.25,272.769989,2022-07-03,18
2022-07-03 15:00:00,2022-07-03 17:00:00,DK2,1309.26001,175.990005,2022-07-03,17
2022-07-03 14:00:00,2022-07-03 16:00:00,DK2,921.0,123.800003,2022-07-03,16
2022-07-03 13:00:00,2022-07-03 15:00:00,DK2,553.940002,74.459999,2022-07-03,15
2022-07-03 12:00:00,2022-07-03 14:00:00,DK2,489.660004,65.82,2022-07-03,14
2022-07-03 11:00:00,2022-07-03 13:00:00,DK2,509.970001,68.550003,2022-07-03,13
2022-07-03 10:00:00,2022-07-03 12:00:00,DK2,692.609985,93.099998,2022-07-03,12
2022-07-03 09:00:00,2022-07-03 11:00:00,DK2,799.219971,107.43,2022-07-03,11
2022-07-03 08:00:00,2022-07-03 10:00:00,DK2,953.72998,128.199997,2022-07-03,10
2022-07-03 07:00:00,2022-07-03 09:00:00,DK2,1266.640015,170.259995,2022-07-03,9
2022-07-03 06:00:00,2022-07-03 08:00:00,DK2,1376.810059,185.070007,2022-07-03,8
2022-07-03 05:00:00,2022-07-03 07:00:00,DK2,1430.670044,192.309998,2022-07-03,7
2022-07-03 04:00:00,2022-07-03 06:00:00,DK2,1314.619995,176.710007,2022-07-03,6
2022-07-03 03:00:00,2022-07-03 05:00:00,DK2,1359.26001,182.710007,2022-07-03,5
2022-07-03 02:00:00,2022-07-03 04:00:00,DK2,1380.76001,185.600006,2022-07-03,4
2022-07-03 01:00:00,2022-07-03 03:00:00,DK2,1455.150024,195.600006,2022-07-03,3
2022-07-03 00:00:00,2022-07-03 02:00:00,DK2,1481.040039,199.080002,2022-07-03,2
2022-07-02 23:00:00,2022-07-03 01:00:00,DK2,1770.209961,237.949997,2022-07-03,1
2022-07-02 22:00:00,2022-07-03 00:00:00,DK2,2009.23999,270.079987,2022-07-03,0
2022-07-02 21:00:00,2022-07-02 23:00:00,DK2,2247.600098,302.170013,2022-07-02,23
2022-07-02 20:00:00,2022-07-02 22:00:00,DK2,2628.959961,353.440002,2022-07-02,22
2022-07-02 19:00:00,2022-07-02 21:00:00,DK2,2677.449951,359.959991,2022-07-02,21
2022-07-02 18:00:00,2022-07-02 20:00:00,DK2,2698.949951,362.850006,2022-07-02,20
2022-07-02 17:00:00,2022-07-02 19:00:00,DK2,2603.370117,350.0,2022-07-02,19
2022-07-02 16:00:00,2022-07-02 18:00:00,DK2,2120.110107,285.029999,2022-07-02,18
2022-07-02 15:00:00,2022-07-02 17:00:00,DK2,1787.400024,240.300003,2022-07-02,17
2022-07-02 14:00:00,2022-07-02 16:00:00,DK2,975.219971,131.110001,2022-07-02,16
2022-07-02 13:00:00,2022-07-02 15:00:00,DK2,663.26001,89.169998,2022-07-02,15
2022-07-02 12:00:00,2022-07-02 14:00:00,DK2,664.530029,89.339996,2022-07-02,14
2022-07-02 11:00:00,2022-07-02 13:00:00,DK2,567.76001,76.330002,2022-07-02,13
2022-07-02 10:00:00,2022-07-02 12:00:00,DK2,664.75,89.370003,2022-07-02,12
2022-07-02 09:00:00,2022-07-02 11:00:00,DK2,846.840027,113.849998,2022-07-02,11
2022-07-02 08:00:00,2022-07-02 10:00:00,DK2,929.780029,125.0,2022-07-02,10
2022-07-02 07:00:00,2022-07-02 09:00:00,DK2,1146.079956,154.080002,2022-07-02,9
2022-07-02 06:00:00,2022-07-02 08:00:00,DK2,1551.609985,208.600006,2022-07-02,8
2022-07-02 05:00:00,2022-07-02 07:00:00,DK2,1819.089966,244.559998,2022-07-02,7
2022-07-02 04:00:00,2022-07-02 06:00:00,DK2,1739.349976,233.839996,2022-07-02,6
2022-07-02 03:00:00,2022-07-02 05:00:00,DK2,1593.26001,214.199997,2022-07-02,5
2022-07-02 02:00:00,2022-07-02 04:00:00,DK2,1650.160034,221.850006,2022-07-02,4
2022-07-02 01:00:00,2022-07-02 03:00:00,DK2,1716.069946,230.710007,2022-07-02,3
2022-07-02 00:00:00,2022-07-02 02:00:00,DK2,1678.880005,225.710007,2022-07-02,2
2022-07-01 23:00:00,2022-07-02 01:00:00,DK2,1896.73999,255.0,2022-07-02,1
2022-07-01 22:00:00,2022-07-02 00:00:00,DK2,2125.23999,285.720001,2022-07-02,0
2022-07-01 21:00:00,2022-07-01 23:00:00,DK2,2695.060059,362.299988,2022-07-01,23
2022-07-01 20:00:00,2022-07-01 22:00:00,DK2,2863.919922,385.0,2022-07-01,22
2022-07-01 19:00:00,2022-07-01 21:00:00,DK2,2267.560059,304.829987,2022-07-01,21
2022-07-01 18:00:00,2022-07-01 20:00:00,DK2,2661.139893,357.73999,2022-07-01,20
2022-07-01 17:00:00,2022-07-01 19:00:00,DK2,2391.48999,321.48999,2022-07-01,19
2022-07-01 16:00:00,2022-07-01 18:00:00,DK2,2098.699951,282.130005,2022-07-01,18
